,pjm_avg,day,thi
7617,0.2238,317,60.87650989600501
7618,0.2433,317,60.61021591156
7619,0.2544,317,60.441195833755
7620,0.2573,317,60.57450127693
7621,0.2456,317,60.57450127693
7622,0.234,317,60.6331089344325
7623,0.214,317,62.11987778289355
7624,0.1169,317,64.1918461877818
7625,0.004845,317,65.88815529304942
7626,0.0,317,66.83342571965
7627,0.0,317,67.5847303115712
7628,0.0,317,67.3923439113385
7629,0.0,317,66.080746468322
7630,0.0,317,63.773704119692994
7631,0.0,317,62.5345122981558
7632,0.0,318,61.809611277182
7633,0.0,318,61.423055113508
7634,0.0,318,61.063305209224
7635,0.0,318,60.8310847299755
7636,0.0,318,60.5966106885374
7637,0.0,318,60.434962438162
7638,0.0,318,60.666172095307004
7639,0.002323,318,61.7290778367255
7640,0.05237,318,61.6154414086
7641,0.10583,318,61.8316563597
7642,0.1345,318,62.038760233
7643,0.1576,318,62.038760233
7644,0.1736,318,62.032342382
7645,0.1849,318,61.8563691852
7646,0.1935,318,62.085341168063
7647,0.174,318,61.98321821929067
7648,0.0883,318,61.01776914121268
7649,0.00686,318,59.16405315224
7650,0.0,318,54.1634
7651,0.0,318,51.362602
7652,0.0,318,50.3726
7653,0.0,318,49.5851
7654,0.0,318,48.0551
7655,0.0,318,46.669098
7656,0.0,319,46.6034
7657,0.0,319,46.4234
7658,0.0,319,45.77
7659,0.0,319,45.7034
7660,0.0,319,45.1634
7661,0.0,319,44.7134
7662,0.0,319,44.4434
7663,0.009094,319,43.6334
7664,0.1847,319,43.3931
7665,0.379,319,43.2734
7666,0.4106,319,43.0934
7667,0.3936,319,42.9134
7668,0.3867,319,42.643402
7669,0.394,319,43.2734
7670,0.4011,319,44.5334
7671,0.3755,319,45.8834
7672,0.204,319,47.2334
7673,0.01216,319,48.2234
7674,0.0,319,48.8534
7675,0.0,319,49.5734
7676,0.0,319,49.3034
7677,0.0,319,48.583397
7678,0.0,319,47.0534
7679,0.0,319,45.7034
7680,0.0,320,44.7134
7681,0.0,320,43.9034
7682,0.0,320,43.0934
7683,0.0,320,42.4634
7684,0.0,320,41.8334
7685,0.0,320,41.2034
7686,0.0,320,40.7534
7687,0.0051,320,40.123398
7688,0.1367,320,39.5834
7689,0.3018,320,39.1334
7690,0.3477,320,38.8634
7691,0.3567,320,38.6834
7692,0.3499,320,38.5034
7693,0.3474,320,39.8534
7694,0.3328,320,43.9034
7695,0.2837,320,47.0534
7696,0.1378,320,49.8722
7697,0.00839,320,52.9322
7698,0.0,320,54.5522
7699,0.0,320,56.327
7700,0.0,320,56.957
7701,0.0,320,56.507
7702,0.0,320,53.267
7703,0.0,320,50.027
7704,0.0,321,48.583397
7705,0.0,321,48.943398
7706,0.0,321,49.2134
7707,0.0,321,49.3034
7708,0.0,321,49.4834
7709,0.0,321,49.3934
7710,0.0,321,49.123398
7711,0.00628,321,47.8634
7712,0.1422,321,46.9634
7713,0.3123,321,46.2434
7714,0.3418,321,45.6134
7715,0.3408,321,44.9834
7716,0.3298,321,44.4434
7717,0.3267,321,45.1634
7718,0.3218,321,50.0
7719,0.2842,321,54.95
7720,0.1583,321,57.65
7721,0.00557,321,58.6079951377
7722,0.0,321,59.27510199452702
7723,0.0,321,59.5900255051415
7724,0.0,321,59.7191857325843
7725,0.0,321,58.99308356801591
7726,0.0,321,57.2522
7727,0.0,321,53.562202
7728,0.0,322,51.8234
7729,0.0,322,50.9234
7730,0.0,322,50.1134
7731,0.0,322,49.4834
7732,0.0,322,48.8534
7733,0.0,322,48.2
7734,0.0,322,48.29
7735,0.0008483,322,48.4934
7736,0.04782,322,48.1334
7737,0.12286,322,48.583397
7738,0.1505,322,50.2034
7739,0.1718,322,47.4422
7740,0.1793,322,48.0722
7741,0.1783,322,48.882202
7742,0.1616,322,52.4534
7743,0.1356,322,55.333397
7744,0.07666,322,56.6834
7745,0.003534,322,58.203155014811
7746,0.0,322,59.17345637853194
7747,0.0,322,60.230134000555005
7748,0.0,322,61.373697730165
7749,0.0,322,61.529111725865
7750,0.0,322,61.107424518835
7751,0.0,322,60.67389316537
7752,0.0,323,60.488086313055
7753,0.0,323,60.09548247630763
7754,0.0,323,60.2572825503
7755,0.0,323,60.020084195649005
7756,0.0,323,59.9340498933601
7757,0.0,323,59.842171210205
7758,0.0,323,59.515686934782494
7759,0.005558,323,59.0506631636312
7760,0.1288,323,58.28791993733601
7761,0.1577,323,58.11669622438749
7762,0.1741,323,57.884
7763,0.2043,323,57.614002
7764,0.2323,323,57.434
7765,0.2532,323,57.344
7766,0.254,323,58.37164004494
7767,0.2421,323,60.23870890202
7768,0.1501,323,62.194270577475
7769,0.011284,323,63.510906272399005
7770,0.0,323,64.44791194022
7771,0.0,323,66.0267179214125
7772,0.0,323,66.100653877235
7773,0.0,323,65.53469655221
7774,0.0,323,64.56648571207036
7775,0.0,323,63.0285253550875
7776,0.0,324,61.86713619702046
7777,0.0,324,61.56463050944905
7778,0.0,324,60.96211240132
7779,0.0,324,60.27346255929304
7780,0.0,324,59.766981547347015
7781,0.0,324,59.766981547347015
7782,0.0,324,59.4959002001535
7783,0.001016,324,60.4628407256075
7784,0.09814,324,60.20404465469
7785,0.2052,324,60.42214163814
7786,0.2361,324,60.5531567083
7787,0.2424,324,60.07179972647
7788,0.2362,324,59.660234091362
7789,0.2314,324,59.743727546911
7790,0.2201,324,60.316648175155
7791,0.194,324,61.89300708045184
7792,0.10095,324,63.83727161547
7793,0.001647,324,66.2991691514988
7794,0.0,324,67.51379222475589
7795,0.0,324,68.78649103475234
7796,0.0,324,68.24434776932979
7797,0.0,324,66.50865393013704
7798,0.0,324,64.295981260341
7799,0.0,324,62.9354557400085
7800,0.0,325,62.6072758877765
7801,0.0,325,61.92415039195038
7802,0.0,325,61.41505013468
7803,0.0,325,61.08617442738284
7804,0.0,325,61.08617442738284
7805,0.0,325,61.259848657165
7806,0.0,325,60.2845737835164
7807,0.000767,325,61.027060813614
7808,0.0898,325,61.199339851629006
7809,0.2133,325,61.38457151557715
7810,0.2065,325,61.27878293823101
7811,0.208,325,60.76126522827946
7812,0.2043,325,60.1029102268532
7813,0.1945,325,61.198159896175504
7814,0.1737,325,62.897642718181
7815,0.1476,325,65.12855079327889
7816,0.1089,325,66.907257284183
7817,0.00797,325,68.065620111351
7818,0.0,325,69.0099270839396
7819,0.0,325,69.82791924206676
7820,0.0,325,68.92821520797601
7821,0.0,325,68.2908825134638
7822,0.0,325,67.3747039130605
7823,0.0,325,66.1691344135375
7824,0.0,326,65.1785494861
7825,0.0,326,64.20077468058592
7826,0.0,326,62.82609953886937
7827,0.0,326,59.71104960508881
7828,0.0,326,56.1434
7829,0.0,326,53.533398
7830,0.0,326,51.5534
7831,0.003262,326,49.5734
7832,0.1329,326,48.4034
7833,0.3376,326,47.5034
7834,0.3862,326,46.783398
7835,0.385,326,46.0634
7836,0.377,326,45.2534
7837,0.3918,326,44.7134
7838,0.415,326,44.623398
7839,0.3977,326,45.2534
7840,0.2048,326,45.7934
7841,0.01182,326,46.1534
7842,0.0,326,46.693398
7843,0.0,326,47.5934
7844,0.0,326,47.2334
7845,0.0,326,46.4234
7846,0.0,326,45.5234
7847,0.0,326,44.893402
7848,0.0,327,44.4434
7849,0.0,327,44.0834
7850,0.0,327,43.6334
7851,0.0,327,43.2734
7852,0.0,327,42.9134
7853,0.0,327,42.5534
7854,0.0,327,42.1934
7855,0.001877,327,41.1134
7856,0.1506,327,40.7534
7857,0.363,327,40.4834
7858,0.4072,327,40.123398
7859,0.3936,327,39.8534
7860,0.3784,327,39.6734
7861,0.3655,327,40.7534
7862,0.361,327,43.0034
7863,0.3152,327,44.7134
7864,0.1304,327,45.9734
7865,0.003061,327,47.0534
7866,0.0,327,47.6834
7867,0.0,327,46.873398
7868,0.0,327,46.783398
7869,0.0,327,46.3334
7870,0.0,327,45.3434
7871,0.0,327,44.7134
7872,0.0,328,44.5334
7873,0.0,328,44.623398
7874,0.0,328,45.2534
7875,0.0,328,45.3434
7876,0.0,328,44.0834
7877,0.0,328,45.5234
7878,0.0,328,45.7034
7879,0.001825,328,44.7134
7880,0.0711,328,44.623398
7881,0.1973,328,44.7134
7882,0.2319,328,44.9834
7883,0.2286,328,44.8034
7884,0.2246,328,45.4334
7885,0.2153,328,45.7034
7886,0.193,328,46.9634
7887,0.149,328,48.0434
7888,0.0639,328,48.4934
7889,0.000527,328,52.1348
7890,0.0,328,54.8348
7891,0.0,328,54.1148
7892,0.0,328,54.1148
7893,0.0,328,52.0574
7894,0.0,328,51.193398
7895,0.0,328,51.0134
7896,0.0,329,51.4634
7897,0.0,329,52.0034
7898,0.0,329,52.7234
7899,0.0,329,53.8034
7900,0.0,329,55.1534
7901,0.0,329,56.5934
7902,0.0,329,58.11976139430508
7903,8.494e-05,329,57.7634
7904,0.010475,329,59.259837598968495
7905,0.0363,329,60.500451459201
7906,0.05884,329,61.488290828575
7907,0.08453,329,62.1157775824088
7908,0.0971,329,62.463187698148
7909,0.0869,329,62.551820498083
7910,0.07025,329,63.07490300550421
7911,0.05853,329,64.19356047256667
7912,0.0322,329,65.600506289745
7913,0.002934,329,66.22818481827535
7914,0.0,329,66.602880305923
7915,0.0,329,66.674682195489
7916,0.0,329,65.9015777095662
7917,0.0,329,65.134806443312
7918,0.0,329,64.81451544473201
7919,0.0,329,64.713732345229
7920,0.0,330,64.6907652960525
7921,0.0,330,64.85664926751599
7922,0.0,330,65.0219800799302
7923,0.0,330,64.92165782748404
7924,0.0,330,64.90987849839591
7925,0.0,330,64.90987849839591
7926,0.0,330,65.225889092966
7927,0.00225,330,64.74110936636899
7928,0.10596,330,64.63146085644401
7929,0.305,330,64.315779275424
7930,0.3477,330,64.17249024747647
7931,0.367,330,64.074366375702
7932,0.386,330,63.13688111354799
7933,0.425,330,61.527884864978
7934,0.485,330,60.942357985921
7935,0.479,330,60.302016927378006
7936,0.2448,330,59.348697253973
7937,0.0116,330,59.069549858661
7938,0.0,330,58.3970539956488
7939,0.0,330,59.1353555810865
7940,0.0,330,58.02746481590976
7941,0.0,330,56.6834
7942,0.0,330,55.0634
7943,0.0,330,53.8034
7944,0.0,331,52.6334
7945,0.0,331,51.8234
7946,0.0,331,51.193398
7947,0.0,331,50.5634
7948,0.0,331,49.8434
7949,0.0,331,49.123398
7950,0.0,331,48.3134
7951,0.002422,331,48.0434
7952,0.1549,331,47.5034
7953,0.3975,331,47.2334
7954,0.4392,331,46.9634
7955,0.408,331,46.693398
7956,0.3765,331,46.3334
7957,0.3745,331,46.693398
7958,0.3691,331,48.1334
7959,0.3296,331,48.943398
7960,0.1577,331,49.3934
7961,0.003122,331,52.4948
7962,0.0,331,55.3748
7963,0.0,331,56.9948
7964,0.0,331,57.5222
7965,0.0,331,55.812202
7966,0.0,331,52.0322
7967,0.0,331,48.7022
7968,0.0,332,47.1722
7969,0.0,332,46.632202
7970,0.0,332,46.4522
7971,0.0,332,46.362198
7972,0.0,332,46.2434
7973,0.0,332,46.067
7974,0.0,332,46.873398
7975,0.001544,332,48.226997
7976,0.0832,332,48.586998
7977,0.2742,332,49.6634
7978,0.3525,332,50.7434
7979,0.376,332,51.7334
7980,0.3818,332,52.2734
7981,0.4243,332,52.6334
7982,0.491,332,53.1734
7983,0.478,332,54.0734
7984,0.2437,332,55.783398
7985,0.009544,332,58.254615138325
7986,0.0,332,59.50977585991068
7987,0.0,332,58.30759674554
7988,0.0,332,58.8466304583691
7989,0.0,332,57.7634
7990,0.0,332,55.1534
7991,0.0,332,53.443398
7992,0.0,333,52.1834
7993,0.0,333,51.283398
7994,0.0,333,50.5634
7995,0.0,333,49.9334
7996,0.0,333,49.033398
7997,0.0,333,47.9534
7998,0.0,333,47.2334
7999,0.002172,333,47.5034
8000,0.155,333,47.0534
8001,0.4316,333,46.4234
8002,0.4897,333,45.6134
8003,0.4568,333,44.893402
8004,0.431,333,44.1734
8005,0.449,333,44.2634
8006,0.489,333,45.5234
8007,0.4614,333,46.783398
8008,0.2268,333,47.8634
8009,0.006927,333,48.583397
8010,0.0,333,48.943398
8011,0.0,333,49.6922
8012,0.0,333,49.7822
8013,0.0,333,48.7022
8014,0.0,333,46.783398
8015,0.0,333,45.5234
8016,0.0,334,44.8034
8017,0.0,334,44.1734
8018,0.0,334,44.3534
8019,0.0,334,44.8034
8020,0.0,334,42.823402
8021,0.0,334,40.573402
8022,0.0,334,41.0234
8023,0.000981,334,41.9234
8024,0.07434,334,41.7434
8025,0.2499,334,41.2034
8026,0.3262,334,40.573402
8027,0.3123,334,40.573402
8028,0.2961,334,40.9334
8029,0.2913,334,42.5534
8030,0.2864,334,45.2534
8031,0.244,334,46.693398
8032,0.10583,334,46.873398
8033,0.001116,334,47.9948
8034,0.0,334,50.784798
8035,0.0,334,54.2048
8036,0.0,334,55.104797
8037,0.0,334,54.2948
8038,0.0,334,51.2348
8039,0.0,334,47.1848
8040,0.0,335,44.2922
8041,0.0,335,43.752197
8042,0.0,335,43.752197
8043,0.0,335,44.5622
8044,0.0,335,46.4522
8045,0.0,335,48.0722
8046,0.0,335,49.062202
8047,5.1e-06,335,51.132202
8048,0.02415,335,51.827
8049,0.0854,335,52.636997
8050,0.09515,335,52.547
8051,0.088,335,52.4426
8052,0.0852,335,52.6226
8053,0.0699,335,52.5326
8054,0.05292,335,51.722603
8055,0.04053,335,52.9934
8056,0.02231,335,55.6034
8057,0.0003176,335,57.7634
8058,0.0,335,59.0779888743925
8059,0.0,335,57.4034
8060,0.0,335,57.8534
8061,0.0,335,56.9534
8062,0.0,335,56.8922
8063,0.0,335,57.767
8064,0.0,336,57.767
8065,0.0,336,57.947
8066,0.0,336,57.7526
8067,0.0,336,57.842598
8068,0.0,336,57.943398
8069,0.0,336,58.6461397699195
8070,0.0,336,59.090171213738
8071,0.001297,336,59.3475158947122
8072,0.10913,336,59.251126482065
8073,0.264,336,59.41547163898702
8074,0.292,336,59.499378981059
8075,0.2815,336,59.67493764087
8076,0.2874,336,59.764459897752246
8077,0.3074,336,59.76750083418534
8078,0.338,336,60.412004517475005
8079,0.3242,336,60.05835954253689
8080,0.1669,336,58.846107601409
8081,0.00559,336,56.4134
8082,0.0,336,54.5234
8083,0.0,336,55.2434
8084,0.0,336,52.5434
8085,0.0,336,50.2934
8086,0.0,336,48.2234
8087,0.0,336,46.693398
8088,0.0,337,45.3434
8089,0.0,337,43.9034
8090,0.0,337,42.643402
8091,0.0,337,41.5634
8092,0.0,337,40.6634
8093,0.0,337,39.8534
8094,0.0,337,39.1334
8095,0.000732,337,38.3234
8096,0.0645,337,38.0534
8097,0.1992,337,37.8734
8098,0.2637,337,37.6034
8099,0.272,337,37.4234
8100,0.2844,337,37.0634
8101,0.2727,337,37.3334
8102,0.2683,337,38.5934
8103,0.2363,337,40.4834
8104,0.10657,337,41.9234
8105,0.002684,337,43.2734
8106,0.0,337,44.5334
8107,0.0,337,45.3434
8108,0.0,337,45.4334
8109,0.0,337,44.893402
8110,0.0,337,43.5434
8111,0.0,337,42.373398
8112,0.0,338,41.6534
8113,0.0,338,41.0234
8114,0.0,338,40.3034
8115,0.0,338,39.6734
8116,0.0,338,38.8634
8117,0.0,338,38.2334
8118,0.0,338,37.8734
8119,0.00011647,338,37.3334
8120,0.02261,338,37.1534
8121,0.08405,338,36.0734
8122,0.1064,338,36.6134
8123,0.11835,338,36.4334
8124,0.1428,338,36.2822
8125,0.1616,338,37.3334
8126,0.1725,338,40.0334
8127,0.1637,338,41.7722
8128,0.0816,338,44.2922
8129,0.004044,338,45.7322
8130,0.0,338,46.7222
8131,0.0,338,46.2434
8132,0.0,338,46.2434
8133,0.0,338,46.0634
8134,0.0,338,44.7134
8135,0.0,338,43.8134
8136,0.0,339,43.5434
8137,0.0,339,42.373398
8138,0.0,339,42.0134
8139,0.0,339,41.4734
8140,0.0,339,41.2934
8141,0.0,339,41.0234
8142,0.0,339,40.123398
8143,0.000258,339,38.5934
8144,0.1175,339,37.8734
8145,0.4,339,37.4234
8146,0.4888,339,36.9734
8147,0.4397,339,36.8834
8148,0.3977,339,36.5234
8149,0.4114,339,36.2534
8150,0.4343,339,36.3434
8151,0.4028,339,37.1534
8152,0.1917,339,37.6934
8153,0.004086,339,37.9634
8154,0.0,339,38.9948
8155,0.0,339,40.9748
8156,0.0,339,40.7048
8157,0.0,339,39.5348
8158,0.0,339,37.0022
8159,0.0,339,35.7134
8160,0.0,340,35.6234
8161,0.0,340,35.5334
8162,0.0,340,35.5334
8163,0.0,340,35.5334
8164,0.0,340,35.5334
8165,0.0,340,34.4534
8166,0.0,340,35.6522
8167,6.3e-06,340,36.2822
8168,0.01256,340,37.4522
8169,0.05313,340,38.0822
8170,0.0673,340,38.2622
8171,0.09186,340,37.7222
8172,0.11,340,37.0922
8173,0.106,340,37.0634
8174,0.0944,340,39.9434
8175,0.07465,340,43.3634
8176,0.04257,340,45.7934
8177,0.0001347,340,47.4548
8178,0.0,340,48.4934
8179,0.0,340,48.943398
8180,0.0,340,49.2134
8181,0.0,340,47.9534
8182,0.0,340,46.0634
8183,0.0,340,44.893402
8184,0.0,341,44.5334
8185,0.0,341,44.0834
8186,0.0,341,43.5434
8187,0.0,341,43.0934
8188,0.0,341,43.1222
8189,0.0,341,43.3022
8190,0.0,341,42.4634
8191,6.01e-05,341,42.5822
8192,0.0276,341,43.0322
8193,0.146,341,42.7748
8194,0.187,341,42.8522
8195,0.1815,341,43.6622
8196,0.1859,341,44.3822
8197,0.2153,341,44.6522
8198,0.2379,341,45.0122
8199,0.2266,341,48.7634
8200,0.1132,341,52.5434
8201,0.002655,341,55.783398
8202,0.0,341,57.943398
8203,0.0,341,58.461150135141
8204,0.0,341,58.8233703833285
8205,0.0,341,56.9534
8206,0.0,341,52.9934
8207,0.0,341,50.0234
8208,0.0,342,50.1422
8209,0.0,342,50.9522
8210,0.0,342,52.0322
8211,0.0,342,53.382202
8212,0.0,342,54.6422
8213,0.0,342,55.7222
8214,0.0,342,56.3522
8215,2.337e-05,342,56.7122
8216,0.04068,342,57.0722
8217,0.1069,342,57.4322
8218,0.10645,342,57.6122
8219,0.1133,342,57.9722
8220,0.1293,342,58.242199986679
8221,0.1383,342,58.5122
8222,0.1343,342,59.0522
8223,0.1218,342,60.470449025436
8224,0.06192,342,61.095023606261
8225,0.001436,342,61.94610741572783
8226,0.0,342,62.31795311253838
8227,0.0,342,62.382173411772
8228,0.0,342,62.541822707959085
8229,0.0,342,62.3647763130132
8230,0.0,342,61.46311868893156
8231,0.0,342,60.93190112379718
8232,0.0,343,60.7622
8233,0.0,343,60.582203
8234,0.0,343,60.582203
8235,0.0,343,60.582203
8236,0.0,343,60.91656650122204
8237,0.0,343,60.653530420840994
8238,0.0,343,60.466135126924
8239,1.84e-05,343,59.78479523821501
8240,0.02802,343,59.8161920263708
8241,0.0992,343,59.3726
8242,0.1334,343,59.2574
8243,0.1462,343,59.3474
8244,0.1489,343,59.4374
8245,0.1477,343,59.3474
8246,0.1448,343,59.879277671077
8247,0.132,343,62.71103615820685
8248,0.0637,343,65.455687685654
8249,0.001028,343,67.3987694381695
8250,0.0,343,68.73507694362421
8251,0.0,343,70.1322653210255
8252,0.0,343,70.23647522672196
8253,0.0,343,69.052679476463
8254,0.0,343,66.71636743387499
8255,0.0,343,64.9926071469072
8256,0.0,344,63.74680886061002
8257,0.0,344,62.8275278218314
8258,0.0,344,62.12960694394823
8259,0.0,344,61.4887381809512
8260,0.0,344,60.83260054510657
8261,0.0,344,60.25332821052465
8262,0.0,344,59.3312857006552
8263,0.0002347,344,57.3134
8264,0.0627,344,55.5134
8265,0.1282,344,55.2722
8266,0.1536,344,55.2722
8267,0.1636,344,55.0922
8268,0.1708,344,55.1822
8269,0.1741,344,55.3622
8270,0.1776,344,57.9722
8271,0.1727,344,61.07696638136293
8272,0.10425,344,64.4475144089854
8273,0.0038,344,67.050136825762
8274,0.0,344,68.19626443232839
8275,0.0,344,69.32678511342979
8276,0.0,344,69.0669485032293
8277,0.0,344,68.32839903878799
8278,0.0,344,66.04866323865329
8279,0.0,344,63.494381467344
8280,0.0,345,61.859917171924
8281,0.0,345,60.765859708618
8282,0.0,345,60.20173463885287
8283,0.0,345,60.42904710473999
8284,0.0,345,60.521807527705
8285,0.0,345,60.840793962706
8286,0.0,345,60.90132485811903
8287,0.0,345,61.61280714212
8288,0.05716,345,61.01301596525301
8289,0.1742,345,60.821189277735
8290,0.2095,345,60.56921838930701
8291,0.1954,345,60.81521586044104
8292,0.2081,345,61.443617037276006
8293,0.2319,345,59.94607524992158
8294,0.2489,345,61.54341814412
8295,0.232,345,64.025525486463
8296,0.1057,345,66.298905452595
8297,0.00147,345,67.901286689934
8298,0.0,345,68.9329685123715
8299,0.0,345,70.0628285088722
8300,0.0,345,69.9963914532829
8301,0.0,345,68.8753119095345
8302,0.0,345,67.17969167519249
8303,0.0,345,64.90088038139675
8304,0.0,346,59.85924598769781
8305,0.0,346,56.5448
8306,0.0,346,56.2748
8307,0.0,346,56.0948
8308,0.0,346,56.0048
8309,0.0,346,55.8248
8310,0.0,346,55.104797
8311,0.0,346,55.014797
8312,0.02446,346,53.8448
8313,0.04385,346,52.9322
8314,0.0624,346,53.9222
8315,0.06042,346,56.5322
8316,0.0713,346,57.4322
8317,0.0769,346,56.1722
8318,0.0754,346,55.6448
8319,0.0755,346,58.571674774076
8320,0.0461,346,61.30928484791986
8321,0.004646,346,63.75613573048306
8322,0.0,346,65.8699734948512
8323,0.0,346,64.201890307844
8324,0.0,346,64.766546797489
8325,0.0,346,64.92217953530663
8326,0.0,346,64.44733200868299
8327,0.0,346,64.16188978231338
8328,0.0,347,63.654010511539
8329,0.0,347,60.821749567991006
8330,0.0,347,57.7634
8331,0.0,347,56.3234
8332,0.0,347,56.0534
8333,0.0,347,55.9634
8334,0.0,347,55.9634
8335,0.0001856,347,57.4034
8336,0.0566,347,56.7734
8337,0.166,347,55.693398
8338,0.2101,347,54.7034
8339,0.2306,347,53.533398
8340,0.249,347,52.6334
8341,0.2764,347,52.0934
8342,0.2905,347,52.0934
8343,0.264,347,52.7234
8344,0.1323,347,53.533398
8345,0.002632,347,54.0734
8346,0.0,347,54.2534
8347,0.0,347,55.6034
8348,0.0,347,54.9734
8349,0.0,347,53.8934
8350,0.0,347,52.0034
8351,0.0,347,50.6534
8352,0.0,348,49.7534
8353,0.0,348,49.2134
8354,0.0,348,48.8534
8355,0.0,348,48.4934
8356,0.0,348,48.3134
8357,0.0,348,48.0434
8358,0.0,348,47.5934
8359,0.0,348,46.9634
8360,0.01469,348,46.0634
8361,0.0532,348,45.1634
8362,0.0704,348,44.3534
8363,0.0778,348,43.9034
8364,0.08057,348,43.7234
8365,0.0741,348,44.0834
8366,0.05832,348,45.5234
8367,0.03824,348,47.1434
8368,0.01604,348,48.6248
8369,4.375e-05,348,49.8848
8370,0.0,348,50.604797
8371,0.0,348,50.4248
8372,0.0,348,48.714798
8373,0.0,348,49.033398
8374,0.0,348,49.5734
8375,0.0,348,50.6534
8376,0.0,349,51.7334
8377,0.0,349,53.2634
8378,0.0,349,53.9834
8379,0.0,349,54.8834
8380,0.0,349,56.4134
8381,0.0,349,57.943398
8382,0.0,349,58.30286236154701
8383,0.0,349,60.459075119473
8384,0.02911,349,62.623399745713
8385,0.1089,349,63.963069154035
8386,0.1152,349,64.68186000946099
8387,0.1279,349,64.14276962567315
8388,0.1663,349,61.512612336401
8389,0.2148,349,59.82695140866996
8390,0.2487,349,58.5734
8391,0.2502,349,56.8634
8392,0.1299,349,55.333397
8393,0.00614,349,54.3434
8394,0.0,349,53.8619
8395,0.0,349,51.373398
8396,0.0,349,51.193398
8397,0.0,349,50.9234
8398,0.0,349,50.7434
8399,0.0,349,49.033398
8400,0.0,350,45.4334
8401,0.0,350,43.0934
8402,0.0,350,41.9234
8403,0.0,350,40.9334
8404,0.0,350,40.123398
8405,0.0,350,39.4034
8406,0.0,350,38.7734
8407,0.0001329,350,38.6834
8408,0.0925,350,38.143402
8409,0.2764,350,37.5134
8410,0.2935,350,36.8834
8411,0.3037,350,36.4334
8412,0.3115,350,35.893402
8413,0.3481,350,35.8034
8414,0.3923,350,36.7934
8415,0.4001,350,37.8734
8416,0.2395,350,39.0434
8417,0.011826,350,40.123398
8418,0.0,350,41.1134
8419,0.0,350,41.5634
8420,0.0,350,41.7434
8421,0.0,350,41.3834
8422,0.0,350,40.123398
8423,0.0,350,39.1334
8424,0.0,351,38.4134
8425,0.0,351,37.7834
8426,0.0,351,37.1534
8427,0.0,351,36.6134
8428,0.0,351,36.0734
8429,0.0,351,35.4434
8430,0.0,351,34.8134
8431,4e-07,351,34.0934
8432,0.0718,351,33.8234
8433,0.275,351,33.5534
8434,0.3486,351,33.2834
8435,0.3428,351,33.1034
8436,0.3315,351,33.0134
8437,0.332,351,33.3734
8438,0.3386,351,35.3534
8439,0.3005,351,37.4234
8440,0.1329,351,39.1622
8441,0.002584,351,42.2222
8442,0.0,351,43.8422
8443,0.0,351,44.717
8444,0.0,351,44.086998
8445,0.0,351,42.647
8446,0.0,351,40.3034
8447,0.0,351,39.2234
8448,0.0,352,38.5034
8449,0.0,352,38.2334
8450,0.0,352,38.143402
8451,0.0,352,38.4134
8452,0.0,352,38.5934
8453,0.0,352,38.6834
8454,0.0,352,38.6834
8455,2.9e-06,352,39.317
8456,0.0513,352,38.687
8457,0.1992,352,38.417
8458,0.2174,352,38.147
8459,0.2267,352,37.9022
8460,0.2281,352,38.1722
8461,0.2397,352,38.5322
8462,0.257,352,39.9434
8463,0.2683,352,43.0934
8464,0.1904,352,46.2434
8465,0.01109,352,48.7634
8466,0.0,352,50.4734
8467,0.0,352,50.9522
8468,0.0,352,51.132202
8469,0.0,352,50.5922
8470,0.0,352,48.2522
8471,0.0,352,45.9122
8472,0.0,353,43.9034
8473,0.0,353,42.823402
8474,0.0,353,41.9234
8475,0.0,353,41.1134
8476,0.0,353,40.573402
8477,0.0,353,40.0334
8478,0.0,353,39.4934
8479,0.0,353,38.7734
8480,0.0252,353,38.2334
8481,0.161,353,37.6934
8482,0.26,353,37.4234
8483,0.2478,353,37.2434
8484,0.237,353,37.0634
8485,0.2279,353,36.9734
8486,0.2156,353,39.6734
8487,0.1876,353,43.0934
8488,0.0925,353,45.7934
8489,0.0004423,353,47.6834
8490,0.0,353,48.586998
8491,0.0,353,50.784798
8492,0.0,353,51.0548
8493,0.0,353,49.4348
8494,0.0,353,47.8922
8495,0.0,353,46.542202
8496,0.0,354,45.0626
8497,0.0,354,44.717
8498,0.0,354,44.627
8499,0.0,354,44.717
8500,0.0,354,44.8322
8501,0.0,354,44.9222
8502,0.0,354,45.0122
8503,1.3e-06,354,45.1922
8504,0.02875,354,45.1922
8505,0.1339,354,44.987
8506,0.1558,354,45.4622
8507,0.1289,354,45.347
8508,0.1376,354,45.617
8509,0.1437,354,46.067
8510,0.1526,354,46.787
8511,0.2015,354,47.507
8512,0.142,354,48.857
8513,0.00801,354,50.4122
8514,0.0,354,53.0222
8515,0.0,354,56.5322
8516,0.0,354,56.8922
8517,0.0,354,55.542202
8518,0.0,354,53.9222
8519,0.0,354,51.737
8520,0.0,355,51.017
8521,0.0,355,49.936996
8522,0.0,355,48.4826
8523,0.0,355,48.0326
8524,0.0,355,47.7734
8525,0.0,355,48.0434
8526,0.0,355,48.4034
8527,2e-07,355,49.217
8528,0.03683,355,48.4034
8529,0.1174,355,48.3134
8530,0.1481,355,48.3134
8531,0.1677,355,48.2234
8532,0.1807,355,48.3134
8533,0.18,355,48.943398
8534,0.1781,355,50.9234
8535,0.1675,355,53.2634
8536,0.0953,355,54.7034
8537,0.005104,355,55.5134
8538,0.0,355,55.873398
8539,0.0,355,58.1890726895946
8540,0.0,355,58.8911208215884
8541,0.0,355,58.6813473037525
